ride_id,rider_id,driver_id,city,zone,request_time,pickup_time,completion_time,distance_km,fare,surge_multiplier,wait_time,trip_duration,status,cancellation_reason
REQ0000159,R013565,D01195,Capital City,Industrial Zone,2023-02-19 22:22:12,2023-02-19 22:27:06,2023-02-19 23:13:18,23.8,37.99,1.0,4.9,46.2,Completed,
REQ0000160,R001218,D00284,Capital City,University Area,2023-02-02 20:00:27,2023-02-02 20:06:57,2023-02-02 20:39:27,13.6,30.8,1.3,6.5,32.5,Completed,
REQ0000161,R005769,,Capital City,Central Business District,2023-01-15 11:56:18,,,,,1.2,1.3,,Cancelled_Rider,Wait time too long
REQ0000162,R001809,D02024,Metroville,Downtown,2023-01-02 12:30:50,2023-01-02 12:35:32,2023-01-02 12:54:56,8.3,21.52,1.4,4.7,19.4,Completed,
REQ0000163,R007474,D02875,Metroville,Tech Park,2023-01-26 22:44:55,2023-01-26 22:49:49,2023-01-26 23:15:49,10.4,18.88,1.0,4.9,26.0,Completed,
REQ0000164,R003648,D00066,Metroville,Suburbs,2023-01-29 22:28:57,2023-01-29 22:35:39,2023-01-29 23:09:03,16.5,27.31,1.0,6.7,33.4,Completed,
REQ0000165,R002946,D00506,Capital City,Industrial Zone,2023-03-12 04:32:41,2023-03-12 04:36:17,2023-03-12 04:58:47,9.9,17.76,1.0,3.6,22.5,Completed,
REQ0000166,R013413,D02605,Capital City,Industrial Zone,2023-01-13 12:17:55,2023-01-13 12:24:43,2023-01-13 13:20:01,18.9,33.47,1.0,6.8,55.3,Completed,
REQ0000167,R005835,D01229,Capital City,Westside,2023-03-14 17:56:06,2023-03-14 18:03:00,2023-03-14 18:47:48,19.2,38.71,1.2,6.9,44.8,Completed,
REQ0000168,R010840,D00908,Capital City,Central Business District,2023-03-13 09:54:39,2023-03-13 10:00:27,2023-03-13 11:45:03,24.5,61.87,1.3,5.8,104.6,Completed,
REQ0000169,R011270,D02116,Capital City,Industrial Zone,2023-01-03 19:20:49,2023-01-03 19:26:13,2023-01-03 19:28:37,1.0,5.68,1.4,5.4,2.4,Completed,
REQ0000170,R008770,D01223,Capital City,Industrial Zone,2023-01-14 19:46:19,2023-01-14 19:52:31,2023-01-14 20:10:31,7.5,19.88,1.4,6.2,18.0,Completed,
REQ0000171,R009691,D00354,Metroville,Residential North,2023-02-21 08:42:53,2023-02-21 08:47:11,2023-02-21 09:19:41,16.0,39.86,1.5,4.3,32.5,Completed,
REQ0000172,R012907,D02618,Metroville,Suburbs,2023-02-11 19:02:54,2023-02-11 19:06:18,2023-02-11 19:27:18,9.0,19.74,1.2,3.4,21.0,Completed,
REQ0000173,R003724,D00823,Metroville,Downtown,2023-03-13 19:01:44,2023-03-13 19:06:14,2023-03-13 19:10:14,2.1,6.18,1.1,4.5,4.0,Completed,
REQ0000174,R011183,D02250,Capital City,Industrial Zone,2023-03-10 09:47:04,2023-03-10 09:53:22,2023-03-10 10:14:40,6.3,14.58,1.1,6.3,21.3,Completed,
REQ0000175,R006943,D00040,Metroville,Residential North,2023-02-17 02:06:02,2023-02-17 02:13:32,2023-02-17 02:28:02,10.8,17.64,1.0,7.5,14.5,Completed,
REQ0000176,R005671,D00343,Metroville,Residential North,2023-03-24 16:37:56,2023-03-24 16:41:56,2023-03-24 16:59:26,6.7,17.11,1.3,4.0,17.5,Completed,
REQ0000177,R006547,D00167,Metroville,Tech Park,2023-02-02 18:50:38,,,,,2.3,5.8,,Cancelled_Driver,Vehicle issue
REQ0000178,R000181,D02883,Metroville,Downtown,2023-01-22 18:42:48,2023-01-22 18:47:42,2023-01-22 19:41:00,24.8,56.36,1.4,4.9,53.3,Completed,
REQ0000179,R013790,D02006,Metroville,Suburbs,2023-02-12 16:06:05,2023-02-12 16:09:29,2023-02-12 16:53:53,14.8,26.92,1.0,3.4,44.4,Completed,
REQ0000180,R012396,D01917,Metroville,Tech Park,2023-03-31 08:22:59,2023-03-31 08:29:11,2023-03-31 08:35:17,1.6,6.4,1.2,6.2,6.1,Completed,
REQ0000181,R005189,D00621,Metroville,Tech Park,2023-03-22 14:36:01,2023-03-22 14:42:55,2023-03-22 15:01:37,6.6,18.51,1.4,6.9,18.7,Completed,
REQ0000182,R002714,D01461,Capital City,University Area,2023-01-23 15:12:52,2023-01-23 15:17:40,2023-01-23 15:57:10,16.9,34.45,1.2,4.8,39.5,Completed,
REQ0000183,R014907,D01015,Capital City,Industrial Zone,2023-01-18 05:02:07,2023-01-18 05:06:19,2023-01-18 05:35:49,19.2,29.96,1.0,4.2,29.5,Completed,
REQ0000184,R004310,D01645,Metroville,Downtown,2023-03-29 11:27:09,2023-03-29 11:31:27,2023-03-29 11:46:09,5.1,15.15,1.4,4.3,14.7,Completed,
REQ0000185,R002974,D00310,Metroville,Suburbs,2023-01-23 08:43:53,2023-01-23 08:50:29,2023-01-23 09:12:23,6.1,19.66,1.5,6.6,21.9,Completed,
REQ0000186,R004477,D00929,Metroville,Residential North,2023-01-14 17:27:14,2023-01-14 17:33:32,2023-01-14 18:10:26,18.1,41.66,1.4,6.3,36.9,Completed,
REQ0000187,R008956,D01581,Metroville,Suburbs,2023-03-09 07:57:59,2023-03-09 08:00:53,2023-03-09 08:45:41,24.9,50.83,1.3,2.9,44.8,Completed,
REQ0000188,R012445,D02263,Capital City,Westside,2023-03-14 09:13:28,2023-03-14 09:17:10,2023-03-14 09:41:28,7.2,19.22,1.3,3.7,24.3,Completed,
REQ0000189,R014609,D01616,Metroville,Downtown,2023-01-03 18:12:25,2023-01-03 18:20:01,2023-01-03 19:42:25,22.0,49.51,1.2,7.6,82.4,Completed,
REQ0000190,R014562,D02945,Metroville,Residential North,2023-03-30 07:08:57,2023-03-30 07:11:39,2023-03-30 07:29:15,12.5,22.15,1.1,2.7,17.6,Completed,
REQ0000191,R001463,D01794,Metroville,Airport,2023-03-16 12:45:47,2023-03-16 12:48:53,2023-03-16 13:21:53,22.0,47.39,1.4,3.1,33.0,Completed,
REQ0000192,R013909,D02948,Metroville,Tech Park,2023-01-31 23:58:03,2023-02-01 00:03:39,2023-02-01 00:54:51,22.2,36.82,1.0,5.6,51.2,Completed,
REQ0000193,R014341,D01860,Metroville,Suburbs,2023-03-12 16:05:21,2023-03-12 16:07:57,2023-03-12 16:20:57,7.3,13.21,1.0,2.6,13.0,Completed,
REQ0000194,R004257,D00676,Capital City,University Area,2023-01-23 16:02:27,2023-01-23 16:09:15,2023-01-23 16:19:45,6.3,15.13,1.3,6.8,10.5,Completed,
REQ0000195,R008716,D02766,Capital City,Westside,2023-03-08 19:09:39,2023-03-08 19:12:09,2023-03-08 19:48:39,19.2,40.32,1.3,2.5,36.5,Completed,
REQ0000196,R009161,D00126,Metroville,Suburbs,2023-03-29 06:17:54,2023-03-29 06:20:06,2023-03-29 06:23:54,1.3,4.63,1.0,2.2,3.8,Completed,
REQ0000197,R014873,D00123,Capital City,University Area,2023-03-27 08:44:01,2023-03-27 08:46:31,2023-03-27 08:57:37,5.0,14.23,1.4,2.5,11.1,Completed,
REQ0000198,R005127,D01671,Metroville,Downtown,2023-03-23 13:37:05,2023-03-23 13:44:47,2023-03-23 13:49:59,3.4,8.1,1.1,7.7,5.2,Completed,
REQ0000199,R012876,D00106,Capital City,University Area,2023-03-10 18:41:23,2023-03-10 18:47:41,2023-03-10 20:03:47,24.7,47.91,1.1,6.3,76.1,Completed,
REQ0000200,R013178,D01429,Capital City,University Area,2023-03-28 19:07:50,2023-03-28 19:14:20,2023-03-28 19:34:08,7.3,21.34,1.5,6.5,19.8,Completed,
REQ0000201,R011709,D02723,Capital City,Westside,2023-01-19 11:38:42,2023-01-19 11:43:36,2023-01-19 12:01:36,12.8,20.56,1.0,4.9,18.0,Completed,
REQ0000202,R005961,D02542,Capital City,University Area,2023-01-10 07:09:11,2023-01-10 07:14:53,2023-01-10 07:18:59,2.0,7.72,1.4,5.7,4.1,Completed,
REQ0000203,R000893,,Capital City,Central Business District,2023-01-06 07:32:27,,,,,1.3,3.2,,Cancelled_Rider,Wait time too long
REQ0000204,R007805,D01726,Capital City,Westside,2023-01-01 21:42:16,2023-01-01 21:48:04,2023-01-01 21:52:58,3.1,10.43,1.5,5.8,4.9,Completed,
REQ0000205,R011087,D01332,Metroville,Airport,2023-02-05 04:33:09,2023-02-05 04:38:33,2023-02-05 04:55:27,6.7,13.07,1.0,5.4,16.9,Completed,
REQ0000206,R010039,,Metroville,Airport,2023-02-04 21:32:14,,,,,1.5,3.5,,Cancelled_Rider,Wait time too long
REQ0000207,R004575,D02703,Metroville,Residential North,2023-02-16 06:19:52,2023-02-16 06:25:22,2023-02-16 06:58:10,18.5,29.62,1.0,5.5,32.8,Completed,
REQ0000208,R001063,D02052,Capital City,University Area,2023-01-06 22:40:30,2023-01-06 22:43:42,2023-01-06 22:59:24,10.8,17.82,1.0,3.2,15.7,Completed,
REQ0000209,R000442,D02663,Metroville,Suburbs,2023-03-13 08:29:39,2023-03-13 08:35:21,2023-03-13 09:07:27,16.3,32.25,1.2,5.7,32.1,Completed,
REQ0000210,R005556,D00214,Capital City,University Area,2023-03-09 17:11:08,2023-03-09 17:18:44,2023-03-09 18:29:44,21.8,43.24,1.1,7.6,71.0,Completed,
REQ0000211,R014453,D02537,Metroville,Tech Park,2023-03-09 07:07:56,2023-03-09 07:09:56,2023-03-09 07:46:14,16.0,35.29,1.3,2.0,36.3,Completed,
REQ0000212,R009779,D02532,Capital City,Westside,2023-03-24 06:11:35,2023-03-24 06:18:53,2023-03-24 06:35:47,7.0,13.44,1.0,7.3,16.9,Completed,
REQ0000213,R007272,D00852,Metroville,Downtown,2023-01-25 19:33:41,2023-01-25 19:36:35,2023-01-25 19:40:47,2.6,6.88,1.1,2.9,4.2,Completed,
REQ0000214,R004591,D01807,Metroville,Tech Park,2023-03-21 21:43:18,2023-03-21 21:48:42,2023-03-21 22:15:30,17.1,27.04,1.0,5.4,26.8,Completed,
REQ0000215,R008671,D00616,Capital City,University Area,2023-02-22 19:19:10,2023-02-22 19:23:22,2023-02-22 19:56:34,18.4,32.52,1.1,4.2,33.2,Completed,
REQ0000216,R006809,D00300,Metroville,Airport,2023-01-28 14:06:19,2023-01-28 14:11:07,2023-01-28 14:15:07,2.0,8.25,1.5,4.8,4.0,Completed,
REQ0000217,R010164,D02613,Metroville,Suburbs,2023-03-22 07:24:10,2023-03-22 07:27:52,2023-03-22 08:21:22,22.0,44.31,1.2,3.7,53.5,Completed,
REQ0000218,R014801,D02345,Metroville,Airport,2023-01-30 14:46:43,2023-01-30 14:49:49,2023-01-30 14:57:55,5.6,12.52,1.2,3.1,8.1,Completed,
REQ0000219,R008330,D01438,Metroville,Residential North,2023-01-03 17:42:05,2023-01-03 17:48:53,2023-01-03 18:45:35,21.7,48.16,1.3,6.8,56.7,Completed,
REQ0000220,R004728,D00505,Capital City,University Area,2023-03-09 11:32:58,2023-03-09 11:37:10,2023-03-09 12:03:34,14.3,35.43,1.5,4.2,26.4,Completed,
REQ0000221,R008991,D02494,Metroville,Suburbs,2023-01-23 00:53:17,2023-01-23 01:01:05,2023-01-23 01:18:59,12.2,19.82,1.0,7.8,17.9,Completed,
REQ0000222,R007868,D02355,Metroville,Tech Park,2023-01-08 08:43:44,2023-01-08 08:49:32,2023-01-08 10:07:26,24.8,52.73,1.2,5.8,77.9,Completed,
REQ0000223,R007329,D00980,Capital City,Westside,2023-01-27 17:58:13,2023-01-27 18:05:13,2023-01-27 18:27:19,7.2,17.35,1.2,7.0,22.1,Completed,
REQ0000224,R006032,D02777,Metroville,Suburbs,2023-01-16 12:25:46,2023-01-16 12:28:34,2023-01-16 12:37:58,3.5,8.11,1.0,2.8,9.4,Completed,
REQ0000225,R012768,D02477,Metroville,Suburbs,2023-03-18 08:29:33,2023-03-18 08:36:51,2023-03-18 08:53:03,4.0,9.73,1.0,7.3,16.2,Completed,
REQ0000226,R001834,D00990,Capital City,Westside,2023-01-26 05:15:37,2023-01-26 05:20:37,2023-01-26 05:27:37,4.2,8.59,1.0,5.0,7.0,Completed,
REQ0000227,R000969,D02487,Metroville,Airport,2023-01-29 11:02:56,2023-01-29 11:05:26,2023-01-29 11:10:02,3.0,8.83,1.3,2.5,4.6,Completed,
REQ0000228,R010630,D00350,Metroville,Downtown,2023-03-06 07:31:48,2023-03-06 07:36:36,2023-03-06 08:02:24,13.0,32.96,1.5,4.8,25.8,Completed,
REQ0000229,R014317,D00031,Metroville,Suburbs,2023-03-12 22:46:55,2023-03-12 22:49:01,2023-03-12 22:57:01,5.4,10.18,1.0,2.1,8.0,Completed,
REQ0000230,R009077,D02681,Metroville,Airport,2023-01-04 23:37:06,2023-01-04 23:41:36,2023-01-05 00:02:24,14.2,22.66,1.0,4.5,20.8,Completed,
REQ0000231,R010266,D01163,Metroville,Airport,2023-03-09 13:59:00,2023-03-09 14:03:48,2023-03-09 14:44:12,17.9,36.05,1.2,4.8,40.4,Completed,
REQ0000232,R011404,D00015,Metroville,Residential North,2023-02-06 16:52:38,2023-02-06 16:59:56,2023-02-06 17:34:44,17.3,31.33,1.1,7.3,34.8,Completed,
REQ0000233,R001153,D00353,Capital City,Industrial Zone,2023-03-20 19:50:22,2023-03-20 19:54:16,2023-03-20 20:01:16,2.7,8.15,1.2,3.9,7.0,Completed,
REQ0000234,R002982,D01864,Metroville,Airport,2023-03-09 08:40:49,2023-03-09 08:44:37,2023-03-09 09:01:37,6.6,16.86,1.3,3.8,17.0,Completed,
REQ0000235,R011152,D00696,Metroville,Tech Park,2023-02-13 19:53:01,2023-02-13 20:08:19,2023-02-13 20:48:37,23.6,88.48,2.4,15.3,40.3,Completed,
REQ0000236,R005688,D01677,Capital City,University Area,2023-03-06 15:09:04,2023-03-06 15:13:04,2023-03-06 15:19:28,2.8,8.18,1.2,4.0,6.4,Completed,
REQ0000237,R006069,D00615,Capital City,Industrial Zone,2023-01-05 18:44:47,2023-01-05 18:49:53,2023-01-05 19:13:47,10.8,26.66,1.4,5.1,23.9,Completed,
REQ0000238,R009156,D00841,Metroville,Downtown,2023-02-16 11:40:01,2023-02-16 11:45:01,2023-02-16 12:05:25,10.5,25.42,1.4,5.0,20.4,Completed,
REQ0000239,R002624,D02158,Capital City,Industrial Zone,2023-01-06 18:33:44,2023-01-06 18:40:26,2023-01-06 18:46:08,1.4,5.54,1.1,6.7,5.7,Completed,
REQ0000240,R014208,D00724,Metroville,Suburbs,2023-01-25 09:55:03,2023-01-25 09:59:15,2023-01-25 10:24:51,10.5,18.94,1.0,4.2,25.6,Completed,
REQ0000241,R002017,D01118,Metroville,Downtown,2023-01-04 06:24:09,2023-01-04 06:31:45,2023-01-04 06:40:09,6.1,15.51,1.4,7.6,8.4,Completed,
REQ0000242,R001046,D02177,Capital City,Central Business District,2023-01-28 12:16:57,2023-01-28 12:22:03,2023-01-28 12:31:27,5.4,12.47,1.2,5.1,9.4,Completed,
REQ0000243,R003873,D02138,Metroville,Suburbs,2023-03-04 21:40:54,2023-03-04 21:44:12,2023-03-04 22:14:54,13.6,30.45,1.3,3.3,30.7,Completed,
REQ0000244,R000146,D02737,Metroville,Downtown,2023-01-06 08:07:15,2023-01-06 08:21:51,2023-01-06 08:39:39,5.7,24.02,2.0,14.6,17.8,Completed,
REQ0000245,R014433,D00500,Metroville,Airport,2023-03-03 16:55:42,2023-03-03 17:00:06,2023-03-03 17:10:12,6.1,17.0,1.5,4.4,10.1,Completed,
REQ0000246,R013588,D01859,Capital City,University Area,2023-03-20 18:46:07,2023-03-20 18:50:49,2023-03-20 19:34:01,17.7,33.24,1.1,4.7,43.2,Completed,
REQ0000247,R011804,D00304,Capital City,Industrial Zone,2023-01-07 19:32:23,2023-01-07 19:39:11,2023-01-07 19:58:29,7.9,22.31,1.5,6.8,19.3,Completed,
REQ0000248,R006911,D02006,Metroville,Downtown,2023-01-03 00:45:28,2023-01-03 00:52:16,2023-01-03 01:10:40,10.7,18.1,1.0,6.8,18.4,Completed,
REQ0000249,R010225,D02987,Metroville,Tech Park,2023-03-15 08:39:40,2023-03-15 08:46:22,2023-03-15 09:06:52,8.1,19.88,1.3,6.7,20.5,Completed,
REQ0000250,R012498,D00328,Metroville,Residential North,2023-03-19 13:48:38,2023-03-19 13:55:56,2023-03-19 14:10:32,8.1,20.17,1.4,7.3,14.6,Completed,
REQ0000251,R006724,D00534,Metroville,Suburbs,2023-02-16 01:37:24,2023-02-16 01:41:24,2023-02-16 01:51:36,3.5,8.23,1.0,4.0,10.2,Completed,
REQ0000252,R004025,D00875,Capital City,Central Business District,2023-03-06 18:56:19,2023-03-06 19:03:37,2023-03-06 19:11:07,3.6,10.33,1.3,7.3,7.5,Completed,
REQ0000253,R008879,D02044,Capital City,University Area,2023-01-29 17:18:49,2023-01-29 17:24:13,2023-01-29 19:00:55,24.1,55.11,1.2,5.4,96.7,Completed,
REQ0000254,R009771,D00753,Capital City,Industrial Zone,2023-03-21 17:44:01,2023-03-21 17:48:25,2023-03-21 17:56:43,3.8,12.46,1.5,4.4,8.3,Completed,
REQ0000255,R004688,D02584,Metroville,Suburbs,2023-01-04 03:41:28,2023-01-04 03:44:46,2023-01-04 04:04:10,14.5,22.81,1.0,3.3,19.4,Completed,
REQ0000256,R005987,D01136,Metroville,Residential North,2023-01-30 00:33:38,2023-01-30 00:39:38,2023-01-30 01:11:38,15.5,25.9,1.0,6.0,32.0,Completed,
REQ0000257,R002837,D02857,Capital City,Westside,2023-02-01 22:57:33,2023-02-01 23:04:03,2023-02-01 23:32:27,21.1,32.08,1.0,6.5,28.4,Completed,
REQ0000258,R003206,D00523,Metroville,Downtown,2023-01-01 20:57:22,2023-01-01 21:04:46,2023-01-01 21:33:10,14.6,36.42,1.5,7.4,28.4,Completed,
REQ0000259,R003987,D01424,Metroville,Downtown,2023-01-04 19:35:51,2023-01-04 19:41:21,2023-01-04 19:56:57,9.6,22.9,1.4,5.5,15.6,Completed,
REQ0000260,R001862,D02789,Capital City,Industrial Zone,2023-02-25 10:42:17,2023-02-25 10:46:35,2023-02-25 11:06:41,10.1,17.63,1.0,4.3,20.1,Completed,
REQ0000261,R011424,D02456,Capital City,Central Business District,2023-01-10 10:59:53,2023-01-10 11:06:47,2023-01-10 11:11:47,3.4,8.8,1.2,6.9,5.0,Completed,
REQ0000262,R008521,D01969,Metroville,Downtown,2023-01-19 13:49:12,2023-01-19 13:53:12,2023-01-19 14:53:42,23.2,55.18,1.4,4.0,60.5,Completed,
REQ0000263,R003030,D01188,Capital City,University Area,2023-01-25 17:49:17,2023-01-25 17:54:47,2023-01-25 18:35:29,19.6,41.76,1.3,5.5,40.7,Completed,
REQ0000264,R000600,D00793,Capital City,Central Business District,2023-02-04 17:40:57,2023-02-04 17:45:51,2023-02-04 18:13:03,6.4,15.69,1.1,4.9,27.2,Completed,
REQ0000265,R010630,D00232,Metroville,Downtown,2023-03-07 14:27:38,2023-03-07 14:35:38,2023-03-07 14:40:44,3.8,10.17,1.3,8.0,5.1,Completed,
REQ0000266,R002091,D00297,Metroville,Suburbs,2023-02-19 17:32:12,2023-02-19 17:38:12,2023-02-19 18:40:06,20.5,36.38,1.0,6.0,61.9,Completed,
REQ0000267,R001551,D02109,Metroville,Tech Park,2023-01-04 18:03:04,2023-01-04 18:14:46,2023-01-04 19:17:58,16.1,65.73,2.1,11.7,63.2,Completed,
REQ0000268,R004772,D02961,Metroville,Downtown,2023-02-11 19:03:29,2023-02-11 19:09:17,2023-02-11 19:19:11,5.7,14.07,1.3,5.8,9.9,Completed,
REQ0000269,R001007,D01850,Capital City,Central Business District,2023-02-26 09:41:26,2023-02-26 09:44:44,2023-02-26 10:17:02,7.7,23.22,1.4,3.3,32.3,Completed,
REQ0000270,R012179,D01385,Capital City,Industrial Zone,2023-03-05 12:28:28,,,,,1.0,5.1,,Cancelled_Driver,Vehicle issue
REQ0000271,R011291,D02309,Metroville,Residential North,2023-02-27 08:56:08,2023-02-27 08:58:56,2023-02-27 09:16:56,4.3,14.5,1.4,2.8,18.0,Completed,
REQ0000272,R012986,D01355,Metroville,Airport,2023-01-12 11:47:55,2023-01-12 11:55:25,2023-01-12 12:38:37,24.6,50.05,1.3,7.5,43.2,Completed,
REQ0000273,R000631,D01396,Metroville,Airport,2023-03-19 16:04:49,2023-03-19 16:12:25,2023-03-19 16:51:13,17.2,40.54,1.4,7.6,38.8,Completed,
REQ0000274,R009383,D01154,Capital City,Westside,2023-01-25 05:12:12,2023-01-25 05:14:42,2023-01-25 05:20:30,4.2,8.41,1.0,2.5,5.8,Completed,
REQ0000275,R007141,D02023,Capital City,Industrial Zone,2023-02-15 08:45:59,2023-02-15 08:48:41,2023-02-15 09:43:41,14.1,33.2,1.2,2.7,55.0,Completed,
REQ0000276,R003379,D00471,Capital City,Westside,2023-01-02 22:13:54,2023-01-02 22:16:24,2023-01-02 22:26:24,4.9,9.88,1.0,2.5,10.0,Completed,
REQ0000277,R014041,D02300,Metroville,Residential North,2023-01-29 17:48:27,2023-01-29 17:52:21,2023-01-29 18:23:27,12.2,26.17,1.2,3.9,31.1,Completed,
REQ0000278,R012279,D00274,Metroville,Downtown,2023-02-14 06:24:07,,,,,1.2,9.1,,Cancelled_Driver,Rider no-show
REQ0000279,R001364,D02495,Metroville,Airport,2023-02-09 03:16:37,2023-02-09 03:24:25,2023-02-09 04:10:49,21.7,35.5,1.0,7.8,46.4,Completed,
REQ0000280,R000871,D00437,Capital City,Industrial Zone,2023-01-19 18:55:25,2023-01-19 19:00:01,2023-01-19 19:31:25,7.8,19.88,1.2,4.6,31.4,Completed,
REQ0000281,R005221,D00471,Capital City,Westside,2023-02-27 14:13:43,2023-02-27 14:18:07,2023-02-27 14:37:19,13.8,21.94,1.0,4.4,19.2,Completed,
REQ0000282,R010522,D00821,Capital City,Central Business District,2023-03-01 20:47:50,2023-03-01 20:55:20,2023-03-01 20:59:26,2.8,8.42,1.3,7.5,4.1,Completed,
REQ0000283,R011980,D02712,Capital City,University Area,2023-03-23 08:05:56,2023-03-23 08:12:56,2023-03-23 08:25:02,3.5,11.07,1.3,7.0,12.1,Completed,
REQ0000284,R014867,D01190,Metroville,Airport,2023-03-08 17:59:26,2023-03-08 18:05:50,2023-03-08 18:34:32,12.8,26.6,1.2,6.4,28.7,Completed,
REQ0000285,R011699,D02975,Metroville,Residential North,2023-03-19 05:28:14,2023-03-19 05:35:14,2023-03-19 06:14:38,22.0,34.81,1.0,7.0,39.4,Completed,
REQ0000286,R013918,D01578,Capital City,Industrial Zone,2023-01-15 17:54:32,2023-01-15 17:59:02,2023-01-15 18:21:44,9.1,20.19,1.2,4.5,22.7,Completed,
REQ0000287,R014824,D02464,Metroville,Airport,2023-02-27 06:47:01,2023-02-27 06:52:49,2023-02-27 07:07:43,10.7,22.85,1.3,5.8,14.9,Completed,
REQ0000288,R014337,D00290,Capital City,Industrial Zone,2023-01-16 04:29:30,2023-01-16 04:33:54,2023-01-16 05:28:18,23.5,38.86,1.0,4.4,54.4,Completed,
REQ0000289,R000410,D01289,Metroville,Residential North,2023-02-21 07:33:49,2023-02-21 07:40:25,2023-02-21 08:05:49,10.0,25.63,1.4,6.6,25.4,Completed,
REQ0000290,R004848,D00800,Metroville,Residential North,2023-03-26 08:53:10,2023-03-26 08:58:58,2023-03-26 09:30:46,8.9,17.95,1.0,5.8,31.8,Completed,
REQ0000291,R000288,D01677,Capital City,Industrial Zone,2023-02-20 18:43:55,2023-02-20 18:49:07,2023-02-20 19:33:25,11.7,32.46,1.4,5.2,44.3,Completed,
REQ0000292,R002023,D01810,Metroville,Suburbs,2023-02-03 19:25:36,2023-02-03 19:31:30,2023-02-03 20:36:06,23.5,48.47,1.2,5.9,64.6,Completed,
REQ0000293,R009426,D00185,Capital City,Central Business District,2023-03-15 09:08:20,2023-03-15 09:13:38,2023-03-15 09:45:32,13.8,31.0,1.3,5.3,31.9,Completed,
REQ0000294,R005958,D02766,Capital City,Industrial Zone,2023-01-31 18:27:39,2023-01-31 18:34:51,2023-01-31 20:03:15,23.9,57.77,1.3,7.2,88.4,Completed,
REQ0000295,R000940,D02087,Metroville,Residential North,2023-01-05 23:54:21,2023-01-06 00:00:33,2023-01-06 00:10:03,6.5,11.73,1.0,6.2,9.5,Completed,
REQ0000296,R006788,D01756,Metroville,Suburbs,2023-02-25 17:46:38,2023-02-25 17:54:26,2023-02-25 18:46:14,16.6,30.19,1.0,7.8,51.8,Completed,
REQ0000297,R014014,D01904,Metroville,Downtown,2023-03-19 20:21:54,2023-03-19 20:27:42,2023-03-19 21:04:12,16.5,38.88,1.4,5.8,36.5,Completed,
REQ0000298,R013887,D01596,Metroville,Suburbs,2023-02-27 09:40:34,2023-02-27 09:48:22,2023-02-27 11:06:16,19.0,36.98,1.0,7.8,77.9,Completed,
REQ0000299,R003672,D01166,Capital City,Westside,2023-03-25 18:28:05,2023-03-25 18:35:29,2023-03-25 19:05:59,10.6,23.75,1.2,7.4,30.5,Completed,
REQ0000300,R005011,D00107,Metroville,Airport,2023-01-26 08:34:49,2023-01-26 08:42:25,2023-01-26 09:16:43,11.8,32.71,1.5,7.6,34.3,Completed,
REQ0000301,R012639,D01716,Metroville,Suburbs,2023-01-10 02:39:04,2023-01-10 02:44:46,2023-01-10 03:07:40,12.8,21.29,1.0,5.7,22.9,Completed,
REQ0000302,R013622,D02463,Metroville,Tech Park,2023-03-21 08:36:58,2023-03-21 08:44:04,2023-03-21 10:01:52,21.1,51.34,1.3,7.1,77.8,Completed,
REQ0000303,R000771,D02691,Capital City,Central Business District,2023-03-08 16:36:12,2023-03-08 16:40:06,2023-03-08 17:07:18,13.6,29.77,1.3,3.9,27.2,Completed,
REQ0000304,R007633,D00242,Capital City,Industrial Zone,2023-01-24 17:43:40,2023-01-24 17:49:52,2023-01-24 18:41:52,22.2,51.72,1.4,6.2,52.0,Completed,
REQ0000305,R009004,D02353,Metroville,Airport,2023-02-16 13:48:24,2023-02-16 13:53:06,2023-02-16 13:56:12,1.9,6.82,1.3,4.7,3.1,Completed,
REQ0000306,R009292,D02923,Metroville,Residential North,2023-01-22 23:17:57,2023-01-22 23:22:09,2023-01-22 23:31:51,7.0,16.06,1.3,4.2,9.7,Completed,
REQ0000307,R003813,D01247,Metroville,Downtown,2023-02-20 08:29:37,2023-02-20 08:47:43,2023-02-20 09:05:43,5.5,24.78,2.1,18.1,18.0,Completed,
REQ0000308,R005582,D01982,Capital City,Central Business District,2023-01-18 14:43:34,2023-01-18 14:50:34,2023-01-18 14:59:16,6.3,15.91,1.4,7.0,8.7,Completed,
REQ0000309,R002815,D01190,Metroville,Suburbs,2023-03-11 18:57:59,2023-03-11 19:02:23,2023-03-11 19:19:17,7.3,17.93,1.3,4.4,16.9,Completed,
REQ0000310,R014866,D02459,Capital City,Industrial Zone,2023-02-11 19:11:34,2023-02-11 19:14:40,2023-02-11 20:02:28,23.7,53.35,1.4,3.1,47.8,Completed,
REQ0000311,R006020,D02982,Metroville,Suburbs,2023-03-15 19:10:25,2023-03-15 19:16:37,2023-03-15 19:32:19,9.2,23.84,1.5,6.2,15.7,Completed,
REQ0000312,R013812,D00389,Metroville,Residential North,2023-03-29 18:23:06,2023-03-29 18:28:30,2023-03-29 18:59:06,10.4,23.48,1.2,5.4,30.6,Completed,
REQ0000313,R010540,D02913,Metroville,Airport,2023-03-24 18:31:33,2023-03-24 18:36:57,2023-03-24 18:41:15,1.4,5.79,1.2,5.4,4.3,Completed,
REQ0000314,R005935,D01271,Capital City,Central Business District,2023-03-04 06:49:43,2023-03-04 06:53:01,2023-03-04 07:02:37,5.7,10.78,1.0,3.3,9.6,Completed,
